,user_id,aisle_id
478,116527,"set(['98', '107', '79', '41'])"
479,116528,"set(['83', '31', '84'])"
480,116536,"set(['24', '120', '26', '23', '53', '115', '117', '93'])"
481,116636,"set(['67', '14', '98', '45', '117', '50', '115', '121', '108', '72', '88', '112', '91', '83', '107', '97', '85'])"
482,116637,"set(['24', '99', '123', '4', '112', '83', '101', '86'])"
483,11665,"set(['24', '13', '38', '21', '52', '120', '123', '112', '91', '83', '84', '96'])"
484,116707,set(['79'])
485,116765,"set(['107', '48', '21'])"
486,116810,"set(['57', '37', '108', '35', '115', '131', '4', '91', '83', '81', '107', '84'])"
487,116830,"set(['89', '127'])"
488,116892,"set(['24', '83', '123', '21'])"
489,116967,"set(['24', '115', '125', '93', '78', '96'])"
490,116974,"set(['24', '21', '23', '123', '112', '69', '107', '84'])"
491,116979,set(['115'])
492,116981,"set(['24', '31', '61', '116', '91', '83', '79'])"
493,117005,"set(['24', '83', '9', '84'])"
494,117084,"set(['24', '100', '64', '34'])"
495,117088,"set(['24', '50', '115', '98', '3', '123', '67', '83', '84'])"
496,117111,"set(['24', '21', '120', '83', '86', '84'])"
497,117124,"set(['24', '123', '112', '91', '83', '86'])"
498,117167,"set(['24', '32', '46', '77'])"
499,117182,"set(['75', '21', '50'])"
500,117191,"set(['24', '21', '32', '116', '54', '91', '83', '86', '107', '79', '78'])"
501,117224,"set(['27', '124'])"
502,117284,"set(['24', '123', '14', '23', '57', '51', '13', '115', '130', '116', '66', '112', '91', '83', '78'])"
503,117361,"set(['24', '91', '13', '21', '31', '120', '61', '123', '128', '83', '100', '92', '93', '84'])"
504,117418,"set(['24', '83', '123', '14'])"
505,11746,set(['38'])
506,117497,set(['24'])
507,117500,"set(['3', '45'])"
508,117503,"set(['120', '26', '53', '41', '115', '3', '123', '67', '86', '107', '78'])"
509,117562,"set(['86', '112'])"
510,117575,"set(['24', '120', '88', '123', '83', '84'])"
511,117718,"set(['62', '38'])"
512,117745,"set(['24', '77', '38', '43', '53', '52', '115', '3', '123', '84', '83', '129', '79'])"
513,117752,"set(['59', '14', '54', '31', '63', '83'])"
514,117782,"set(['17', '131', '110', '128', '83', '84', '96'])"
515,117789,"set(['24', '123', '116', '16'])"
516,117814,"set(['91', '47', '88'])"
517,117841,"set(['24', '14', '31', '115', '123', '112', '91', '83', '96'])"
518,117847,"set(['24', '77', '14', '42', '120', '86', '21'])"
519,117896,"set(['77', '123', '86', '96'])"
520,117944,"set(['24', '83', '123', '21', '91'])"
521,117986,"set(['24', '77', '49', '115', '9', '83', '93'])"
522,118036,"set(['115', '83', '26', '123', '107'])"
523,118067,"set(['123', '98', '121', '88', '53', '115', '114', '62', '130', '112', '84'])"
524,118070,set(['77'])
525,11809,"set(['115', '24', '104', '83'])"
526,118101,"set(['24', '21', '32', '88', '120', '117', '112', '94', '84'])"
527,118132,"set(['120', '26', '52', '115', '112', '92', '106'])"
528,118204,"set(['24', '83'])"
529,118335,"set(['24', '120', '18', '57', '88', '115', '108', '123', '67', '107', '84'])"
530,118336,"set(['24', '38', '59', '21', '49', '110', '83', '86', '84'])"
531,118357,"set(['24', '86', '67'])"
532,118365,"set(['20', '21', '48', '54', '53', '52', '121', '130', '84'])"
533,11840,"set(['24', '16', '120', '123', '91', '83'])"
534,118401,"set(['56', '22', '54', '45', '82', '92'])"
535,118421,"set(['115', '32'])"
536,118429,set(['77'])
537,118441,"set(['24', '17', '31', '67', '36', '53', '120', '123', '112', '9', '83', '96', '107', '104', '78'])"
538,11845,"set(['115', '69', '45', '107'])"
539,11850,set(['24'])
540,118571,"set(['114', '75'])"
541,118618,"set(['24', '23', '37', '120', '88', '64', '72', '100'])"
542,118644,"set(['1', '91', '31'])"
543,118722,"set(['24', '83', '86'])"
544,118730,"set(['24', '59', '16', '120', '121', '131', '5', '83'])"
545,118776,"set(['24', '61', '8'])"
546,118785,"set(['24', '26', '63', '31', '66'])"
547,118799,"set(['24', '61'])"
548,118800,"set(['24', '32', '36', '108', '83', '106'])"
549,11883,"set(['24', '14', '21', '105'])"
550,118853,"set(['24', '21', '51', '36', '130', '120', '9', '131', '123', '128', '83', '78'])"
551,118887,"set(['24', '91', '123'])"
552,118900,"set(['24', '120', '38', '57', '23', '58', '31', '61', '43', '52', '115', '121', '123', '111', '83', '129', '107', '84', '105'])"
553,118908,set(['83'])
554,118929,"set(['24', '123', '21'])"
555,119027,"set(['115', '24', '86'])"
556,119046,"set(['24', '120', '115', '130', '4', '91'])"
557,119114,"set(['38', '45', '37', '77', '121', '91', '94', '84'])"
558,119145,set(['120'])
559,119169,"set(['32', '123'])"
560,11918,"set(['54', '107', '53', '52'])"
561,119186,"set(['54', '75'])"
562,119254,"set(['115', '24', '77', '83', '54'])"
563,119258,"set(['24', '16', '29', '34', '88', '83', '129'])"
564,119287,"set(['4', '117', '64', '13', '112'])"
565,119307,"set(['24', '120', '38', '77', '21', '31', '115', '98', '4', '71', '99', '8', '96', '79', '78'])"
566,119329,"set(['24', '38', '21', '67', '51', '120', '108', '112', '128', '83', '92', '94', '84'])"
567,119335,"set(['46', '117', '50', '23'])"
568,119338,"set(['115', '91', '45', '89'])"
569,119425,"set(['120', '112', '105'])"
570,119434,"set(['115', '117', '50'])"
571,119439,"set(['17', '37', '88', '3', '123', '4', '83', '78', '106', '84', '72'])"
572,119443,"set(['24', '18', '20', '83', '54'])"
573,119449,set(['64'])
574,119455,"set(['120', '19', '106', '83', '51'])"
575,119468,"set(['24', '36', '117', '123', '116', '71', '83', '2', '92', '84'])"
576,119476,"set(['38', '21', '31', '115', '88', '112', '107', '84'])"
577,119515,"set(['80', '126'])"
578,119593,"set(['24', '123', '21', '32', '34', '130', '4', '92', '84'])"
579,119658,"set(['24', '3', '52', '121', '108', '66', '83', '91', '69', '107', '84', '96'])"
580,119717,"set(['54', '106', '118', '127'])"
581,119748,"set(['24', '123', '21', '17', '47', '120', '108', '2', '83', '84'])"
582,119774,set(['84'])
583,119777,"set(['24', '13', '22', '31', '56', '91', '108', '123', '9'])"
584,119858,"set(['123', '84'])"
585,119900,"set(['115', '24'])"
586,119951,"set(['24', '3', '84', '112'])"
587,119955,"set(['24', '77', '50', '53', '120', '98', '3', '67', '83', '86'])"
588,119985,"set(['24', '123', '43', '53', '36', '2', '112', '90', '96', '84', '78'])"
589,120092,"set(['24', '120', '32', '45', '53', '115', '3'])"
590,12012,"set(['24', '53', '83', '8', '107', '84'])"
591,120157,"set(['88', '89', '112', '83', '84', '24', '43', '9', '99', '108', '123', '128', '129', '106', '107', '120', '38', '59', '16', '31', '37', '36'])"
592,120168,"set(['24', '16', '88', '120', '108', '83', '105'])"
593,120237,"set(['77', '21'])"
594,120240,"set(['21', '31', '42', '3', '36', '120', '108', '112', '131', '84'])"
595,120299,"set(['77', '43'])"
596,12031,"set(['24', '59', '21', '17', '29', '99', '123', '83', '91', '69', '78'])"
597,12040,"set(['24', '83', '122'])"
598,120442,"set(['24', '83', '81', '91'])"
599,120466,"set(['24', '83', '131'])"
600,120524,set(['115'])
601,120527,"set(['115', '83', '31', '86'])"
602,120575,"set(['24', '123'])"
603,120581,"set(['120', '59', '32', '37', '53', '52', '1', '77', '123', '83', '107'])"
604,120622,"set(['24', '21', '32', '116', '4', '112', '81', '84'])"
605,120655,"set(['24', '48', '16', '115', '123', '79'])"
606,120660,"set(['24', '59', '31', '116', '91', '83', '86'])"
607,12070,"set(['24', '31', '51', '123', '110', '107'])"
608,120725,"set(['24', '54', '31', '116', '110', '84'])"
609,120777,"set(['24', '69', '83'])"
610,120798,"set(['24', '21', '52', '130', '116', '112', '91'])"
611,120814,"set(['24', '38', '86', '123', '83', '106', '84'])"
612,120825,"set(['108', '107', '67'])"
613,120833,"set(['115', '19', '31', '98'])"
614,120853,"set(['24', '26', '32', '120', '121', '123', '107'])"
615,120854,set(['83'])
616,120888,"set(['24', '115', '123', '128', '83', '84'])"
617,120936,"set(['24', '117', '4', '84'])"
618,121008,set(['115'])
619,12102,"set(['24', '77', '123', '21', '48', '23', '120', '117', '116', '91', '107', '84', '78'])"
620,121036,"set(['24', '31', '88', '63', '91', '94'])"
621,121046,"set(['24', '86', '37'])"
622,121068,"set(['120', '83', '21', '84'])"
623,121080,"set(['120', '24', '123', '91', '83'])"
624,121136,"set(['24', '17', '61', '19', '35', '114', '123', '83', '84'])"
625,121182,"set(['24', '120', '121', '3', '123', '67', '129', '84'])"
626,121300,"set(['24', '120', '81', '16', '37', '35', '34', '115', '108', '91', '83', '78', '86', '107', '105'])"
627,121311,"set(['24', '59', '21', '16', '131', '110', '83', '104'])"
628,121363,"set(['120', '21'])"
629,121471,"set(['24', '38', '21', '54', '98', '131', '123', '64', '66', '83', '106'])"
630,121494,"set(['24', '83', '117'])"
631,121524,"set(['99', '26', '31', '67', '120', '117', '72', '112', '100'])"
632,12153,"set(['83', '108', '36'])"
633,121547,"set(['24', '15', '14', '53', '52', '123'])"
634,12157,"set(['24', '26', '98', '108', '72', '83'])"
635,121575,"set(['24', '83', '123', '86', '16'])"
636,121578,"set(['120', '24', '21', '84', '83'])"
637,12160,set(['115'])
638,121632,"set(['77', '114', '37', '107', '84'])"
639,121661,"set(['24', '123', '116', '112', '91', '83'])"
640,121695,"set(['24', '16', '45', '121', '91', '86', '79', '96'])"
641,121705,"set(['24', '91', '86', '67'])"
642,12171,"set(['24', '32', '3'])"
643,12174,"set(['19', '110'])"
644,121872,"set(['115', '120'])"
645,12190,"set(['24', '83', '92', '123'])"
646,121985,"set(['88', '123', '89', '72'])"
647,122003,set(['24'])
648,122031,"set(['98', '51', '118', '29'])"
649,122146,"set(['120', '77', '37', '91'])"
650,122149,"set(['24', '16', '32', '37', '50', '52', '120', '91', '3', '123', '83', '9', '129', '78'])"
651,122155,set(['53'])
652,122172,"set(['24', '120', '59', '16', '31', '115', '83', '104'])"
653,122180,"set(['24', '21', '48', '42', '131', '9', '83', '92'])"
654,122188,"set(['24', '13', '47', '31', '120', '83', '129', '107', '84'])"
655,122205,"set(['24', '89', '16', '120', '123', '116', '83'])"
656,122268,"set(['120', '24', '123', '83', '38'])"
657,122308,"set(['49', '123', '116', '66', '91', '83', '100'])"
658,122367,"set(['24', '98', '131', '123', '94', '84'])"
659,122399,"set(['115', '24', '31', '123', '49'])"
660,122413,"set(['91', '14'])"
661,122441,"set(['115', '24', '31', '83'])"
662,122475,"set(['24', '123', '51', '88', '130', '116', '91', '92', '84', '78'])"
663,122511,"set(['117', '72', '88'])"
664,122557,set(['19'])
665,122573,set(['24'])
666,122580,"set(['24', '51', '100', '37'])"
667,122590,"set(['115', '37', '78'])"
668,122602,"set(['24', '16', '49', '123', '89', '112', '84'])"
669,122620,"set(['24', '123', '106', '52'])"
670,122630,set(['24'])
671,122700,"set(['115', '24'])"
672,122716,"set(['24', '17', '37', '77', '131', '64', '112', '94', '96'])"
673,122740,"set(['24', '77', '32', '115', '61', '107', '84'])"
674,122774,set(['123'])
675,122775,"set(['83', '107', '50'])"
676,122843,"set(['24', '48', '37', '3', '67', '93', '107'])"
677,12286,set(['79'])
678,122860,"set(['24', '25', '91', '83', '121', '19', '54', '31', '51', '88', '120', '114', '75', '123', '89', '67', '61', '129', '79', '78'])"
679,122876,"set(['77', '64'])"
680,122877,"set(['91', '86'])"
681,122944,"set(['83', '123', '95'])"
682,122971,"set(['24', '83', '123', '16'])"
683,122995,set(['54'])
684,123010,set(['37'])
685,123016,"set(['24', '58', '49', '83', '131', '122', '123', '88', '112', '91', '129', '106', '75'])"
686,123062,"set(['24', '77', '38', '21', '23', '63', '54', '31', '49', '50', '115', '130', '110', '66', '91', '96', '84', '4'])"
687,123095,"set(['24', '25', '21', '98', '31', '53', '52', '120', '61', '117', '66', '112', '78'])"
688,123101,"set(['21', '54', '31', '117', '71', '78'])"
689,123135,"set(['24', '120', '3', '115', '117', '123', '112', '9', '83', '86', '84'])"
690,123138,"set(['21', '53', '120', '131', '92', '94'])"
691,123159,"set(['24', '83'])"
692,12320,"set(['24', '84'])"
693,123206,"set(['24', '123'])"
694,123235,"set(['96', '127', '64', '112'])"
695,123264,"set(['83', '32', '61', '84', '112'])"
696,123327,"set(['23', '19', '37', '52', '71', '83'])"
697,123331,set(['107'])
698,123356,"set(['128', '24', '116', '106', '63'])"
699,123360,"set(['45', '37'])"
700,123366,"set(['24', '83', '84', '53'])"
701,123372,"set(['24', '13', '38', '88', '120', '122', '116', '83', '123'])"
702,123406,"set(['24', '21', '16', '96', '45', '131', '3', '120', '108', '123', '66', '112', '9', '83', '81', '86', '78'])"
703,123412,"set(['129', '31', '37'])"
704,123424,"set(['24', '38', '52', '83', '69', '107', '78'])"
705,123432,"set(['24', '21', '31', '67', '123', '116', '112', '91', '83', '107', '96'])"
706,123437,"set(['117', '123', '59', '31'])"
707,123464,set(['83'])
708,123498,"set(['24', '21', '45', '98', '9', '78'])"
709,123563,set(['93'])
710,123565,"set(['9', '37', '21'])"
711,123569,set(['77'])
712,123605,"set(['107', '84'])"
713,123608,"set(['24', '26', '88', '21', '23', '83', '67', '51', '50', '115', '131', '123', '66', '112', '129', '100', '69', '79', '78'])"
714,123635,"set(['57', '45', '120', '123', '67', '84'])"
715,123668,"set(['24', '31', '86', '84'])"
716,12371,"set(['24', '23', '34', '115', '67', '83', '92', '96'])"
717,123778,"set(['24', '38', '29', '52', '121', '12', '67', '9', '83', '107'])"
718,123838,"set(['24', '37', '61', '75', '83', '86', '84'])"
719,123840,"set(['24', '83', '123', '84', '49'])"
720,123932,"set(['24', '38', '17', '31', '120', '98', '86', '107'])"
721,123937,set(['24'])
722,123951,"set(['115', '24', '123', '98'])"
723,123981,"set(['24', '16', '63', '88', '117', '116', '66', '91', '69', '100'])"
724,124026,"set(['24', '120', '38', '14', '31', '115', '123', '83'])"
725,12406,"set(['51', '21', '67'])"
726,124129,"set(['24', '21', '45', '3', '120', '122', '123', '83', '81', '106'])"
727,12424,"set(['24', '77', '98', '32', '53', '120', '61', '84'])"
728,124257,"set(['24', '120', '115', '98', '88', '123', '116', '83'])"
729,124277,set(['24'])
730,124301,set(['4'])
731,124341,"set(['96', '78'])"
732,12435,"set(['24', '120', '26', '21', '23', '63', '37', '43', '115', '108', '123', '83', '69', '93', '107', '90'])"
733,124492,"set(['83', '123', '16'])"
734,124567,"set(['24', '120', '17', '57', '115', '88', '91', '83', '95', '84'])"
735,124589,set(['37'])
736,124628,"set(['115', '83', '88', '91'])"
737,124639,set(['2'])
738,124713,"set(['24', '88', '120', '108', '91', '83', '93', '107', '84'])"
739,12473,"set(['24', '112'])"
740,124746,"set(['24', '13', '21', '83', '3', '120', '131', '123', '116', '67', '5', '96'])"
741,124764,"set(['83', '69', '70'])"
742,12477,"set(['24', '21', '16', '43', '52', '120', '123', '83', '107'])"
743,124791,"set(['24', '83', '88', '65'])"
744,124795,"set(['86', '106', '72'])"
745,124856,"set(['83', '32', '34'])"
746,124908,"set(['21', '131', '9', '83', '86', '84'])"
747,124911,"set(['91', '121', '86'])"
748,124920,"set(['120', '45', '42', '72', '66'])"
749,124938,"set(['67', '107', '50'])"
750,124970,"set(['17', '37', '35', '121', '67', '94', '85'])"
751,124975,set(['31'])
752,125004,set(['24'])
753,125064,"set(['24', '129', '3', '130', '8'])"
754,125097,"set(['31', '108', '106', '21'])"
755,125103,set(['83'])
756,12523,"set(['24', '61', '54', '36', '77', '121', '88', '83', '84'])"
757,125247,"set(['120', '24', '26', '53'])"
758,125265,"set(['24', '37', '111', '83'])"
759,125291,"set(['24', '115', '21', '25', '19', '40', '94', '1', '112', '107', '79', '105'])"
760,125328,"set(['77', '9', '123', '21'])"
761,125379,set(['21'])
762,125399,"set(['24', '91', '31'])"
763,125404,"set(['24', '35', '123', '116', '110', '91', '83'])"
764,12544,"set(['21', '18', '123', '86', '94', '84', '78'])"
765,125460,"set(['24', '21', '31', '45', '91', '123', '116', '7', '70', '128', '86', '96'])"
766,125493,"set(['24', '92', '21', '3', '37', '131', '50', '120', '98', '108', '117', '128', '81', '86', '78'])"
767,125498,"set(['24', '25', '31', '89', '84'])"
768,125501,"set(['61', '131', '63', '110', '66', '67', '83', '84', '24', '21', '48', '23', '3', '4', '9', '96', '120', '121', '123', '95', '79', '78', '99', '59', '14', '88', '52', '89'])"
769,125661,"set(['130', '83', '123', '21', '78'])"
770,125710,set(['53'])
771,125784,"set(['24', '38', '31', '52', '115', '123', '86'])"
772,125812,set(['36'])
773,125843,"set(['24', '120', '71', '16', '31', '37', '36', '115', '66', '112', '83', '81', '107', '84', '105'])"
774,1259,"set(['115', '77'])"
775,125908,set(['84'])
776,125957,"set(['51', '107', '67'])"
777,125958,"set(['24', '123', '67'])"
778,125972,"set(['24', '59', '21', '16', '131', '116', '89', '83', '106'])"
779,126016,"set(['24', '59', '21', '63', '42', '120', '121', '108', '123', '4', '112', '9', '83', '86'])"
780,126066,set(['32'])
781,126094,"set(['115', '54', '83', '67'])"
782,126103,set(['111'])
783,126109,"set(['91', '56'])"
784,126187,"set(['24', '49', '62', '41', '115', '108', '83', '93'])"
785,126237,set(['123'])
786,126253,"set(['51', '107'])"
787,126259,"set(['112', '115', '114', '131', '67', '83', '86', '87', '48', '45', '43', '105', '120', '121', '108', '123', '79', '78', '77', '59', '98', '54', '37'])"
788,126272,"set(['24', '123', '21', '16', '61', '130', '110', '83'])"
789,126311,"set(['115', '114', '37', '91'])"
790,12637,"set(['26', '126'])"
791,126370,"set(['129', '38', '21', '83'])"
792,12645,"set(['115', '120', '123', '94', '83'])"
793,126481,"set(['77', '45', '21', '96'])"
794,126488,"set(['24', '21', '120', '123', '83', '107', '79'])"
795,126498,set(['98'])
796,126556,"set(['120', '42'])"
797,126557,"set(['70', '48', '127'])"
798,126569,"set(['24', '59', '21', '16', '19', '30', '36', '115', '81', '104'])"
799,126596,"set(['24', '27', '21', '53', '94', '91', '62', '67', '128', '107', '84', '78'])"
800,126620,"set(['115', '37', '52'])"
801,126629,"set(['24', '13', '31', '67', '53', '120', '61', '62', '123', '112', '91', '83', '86', '94', '84'])"
802,126715,"set(['24', '21', '57', '53', '121', '83', '84'])"
803,126718,"set(['115', '38', '50', '35', '1', '123', '73', '91', '83', '96', '85'])"
